Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_486.jpg;0;0;0;3.653259;106.0163;95.53587;359.97;58.10285;0.04438533
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_537.jpg;0;0;0;3.640677;106.1308;95.71833;359.797;58.08252;0.02228595
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_585.jpg;0;0;0;3.632119;106.2069;95.83984;359.6939;58.07039;0.002204008
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_635.jpg;0;0;0;3.619375;106.3205;96.02222;359.561;58.06725;359.9916
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_686.jpg;0;0;0;3.610595;106.396;96.14365;359.4837;58.0703;359.9939
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_736.jpg;0;0;0;3.597816;106.5092;96.32561;359.3942;58.07489;0.0004813551
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_786.jpg;0;0.1502189;0;3.589599;106.5846;96.44672;359.3442;58.07652;0.004413645
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_835.jpg;-0.7937998;0.195309;0;3.585904;106.6983;96.62848;359.3006;58.05655;359.9914
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_885.jpg;-3.04092;0.04550099;0;3.582957;106.7749;96.74944;359.2953;57.93916;359.9541
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_936.jpg;-5.294519;0;0;3.571613;106.8914;96.92908;359.2861;57.45916;359.848
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_05_987.jpg;-7.499609;0;0;3.561732;106.9704;97.04802;359.31;56.94852;359.773
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_036.jpg;-9.734579;0;0;3.545779;107.0923;97.22302;359.3475;55.81493;359.5719
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_086.jpg;-11.99025;0;0;3.534312;107.176;97.33765;359.3921;54.86425;359.4005
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_136.jpg;-14.27472;0;0;3.515778;107.3055;97.50788;359.5785;53.21212;359.1801
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_185.jpg;-15;0;0;3.503145;107.395;97.61943;359.7756;51.98439;359.0399
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_235.jpg;-15;0;0;3.476289;107.5347;97.78157;0.1149619;49.93088;358.7886
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_286.jpg;-15;0;0;3.463036;107.6277;97.88512;0.1874744;48.43959;358.6956
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_336.jpg;-12.71256;0;0;3.454747;107.7667;98.0363;0.1270891;46.29742;358.7366
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_385.jpg;-10.48267;0;0;3.44828;107.8597;98.13326;359.9543;45.02369;358.8604
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_436.jpg;-8.217195;0;0;3.429641;108.0053;98.2734;359.7731;43.62587;358.9913
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_486.jpg;-7.514158;0;0;3.42041;108.1049;98.36533;359.7217;42.88452;359.0714
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_536.jpg;-9.73131;0;0;3.403904;108.2579;98.50011;359.7166;41.73726;359.1541
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_586.jpg;-11.97002;0;0;3.393384;108.3623;98.5868;359.7363;40.78336;359.1532
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_636.jpg;-14.26457;0;0;3.376496;108.5226;98.71169;359.7983;39.0176;359.0695
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_685.jpg;-15;0;0;3.364502;108.6318;98.79154;359.8658;37.67828;358.9708
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_736.jpg;-15;0;0;3.346523;108.7985;98.90678;0.006997636;35.56157;358.8073
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_785.jpg;-15;0;0;3.333658;108.9094;98.97994;0.01514296;34.1155;358.7511
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_836.jpg;-15;0;0;3.32501;109.0759;99.08669;359.961;31.95727;358.8465
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_885.jpg;-15;0;0;3.305974;109.1903;99.15214;359.9726;30.54678;358.8623
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_935.jpg;-15;0;0;3.289596;109.3653;99.24332;0.01505817;28.39043;358.8044
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_06_985.jpg;-15;0;0;3.279319;109.4819;99.30136;-0.001194856;26.94853;358.821
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_035.jpg;-12.72484;0;0;3.261681;109.6592;99.38258;-0.00429096;24.90776;358.8529
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_086.jpg;-10.48299;0;0;3.2541;109.7783;99.43322;359.9844;23.69566;358.8655
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_136.jpg;-8.257828;0;0;3.24178;109.9586;99.50535;-0.0007021755;22.20331;358.8807
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_186.jpg;-5.965934;0;0;3.234141;110.0792;99.55156;0.007501149;21.40124;358.8905
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_235.jpg;-3.709185;0;0;3.223741;110.2596;99.61893;359.9748;20.52557;358.9305
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_285.jpg;-1.46328;0.149727;0;3.216458;110.3801;99.66306;359.9628;20.15765;358.9709
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_336.jpg;0;0.2974951;0;3.214113;110.561;99.72932;359.9531;19.93446;359.0546
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_386.jpg;0;0.448566;0;3.216943;110.6819;99.7734;359.9531;19.89009;359.1131
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_435.jpg;0;0.599301;0;3.229637;110.8645;99.83966;359.9785;19.86832;359.2051
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_486.jpg;0;0.749931;0;3.242403;110.9872;99.88411;0.01735351;19.86406;359.2694
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_536.jpg;0;0.897117;0;3.269852;111.1733;99.95148;0.1158576;19.86375;359.3728
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_586.jpg;0;1;0;3.292444;111.2989;99.99697;0.2070475;19.86697;359.4494
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_636.jpg;0;1;0;3.330729;111.4896;100.0661;0.3821783;19.87479;359.5723
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_685.jpg;0;1;0;3.356441;111.6183;100.1128;0.5196716;19.88223;359.6588
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_736.jpg;0;1;0;3.39501;111.8135;100.1838;0.7486918;19.89753;359.7939
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_785.jpg;0;1;0;3.420733;111.945;100.2317;0.9120948;19.9112;359.8866
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_836.jpg;0;1;0;3.459334;112.1443;100.304;1.164045;19.92406;-0.000714596
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_886.jpg;0;1;0;3.485644;112.2786;100.3517;1.322125;19.90387;0.008558744
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_936.jpg;0;1;0;3.523373;112.4806;100.4231;1.477339;19.87344;-0.003548982
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_07_986.jpg;0;1;0;3.551257;112.6144;100.4708;1.449076;19.85702;-0.002848353
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_036.jpg;0;1;0;3.598084;112.8171;100.5429;1.400802;19.85486;-0.001052964
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_085.jpg;0;1;0;3.623689;112.9537;100.5915;1.384535;19.84355;-0.00101191
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_135.jpg;0;1;0;3.661993;113.1608;100.6652;1.380986;19.82139;-0.00102173
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_185.jpg;0;1;0;3.687481;113.3002;100.7148;1.390685;19.80541;-0.001054187
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_236.jpg;0;1;0;3.725649;113.5115;100.7899;1.420154;19.78082;-0.001095088
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_285.jpg;0;1;0;3.75066;113.6535;100.8402;1.436342;19.76397;-0.00170739
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_336.jpg;0;1;0;3.78967;113.868;100.9163;1.445638;19.74637;-0.001809509
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_385.jpg;0;1;0;3.815637;114.0122;100.9674;1.442144;19.73679;-0.001818527
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_436.jpg;0;1;0;3.854809;114.2303;101.0446;1.437296;19.72269;-0.001168864
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_486.jpg;0;1;0;3.879522;114.3769;101.0964;1.437195;19.70936;-0.001254428
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_536.jpg;0;1;0;3.917387;114.5988;101.1748;1.44071;19.6868;-0.001745505
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_586.jpg;0;1;0;3.943375;114.7478;101.2274;1.442256;19.67341;-0.001652682
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_636.jpg;0;1;0;3.980657;114.9733;101.3069;1.446794;19.65334;-0.001283631
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_686.jpg;0;1;0;4.005804;115.1248;101.3603;1.449344;19.63911;-0.001297991
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_736.jpg;0;1;0;4.043957;115.3539;101.4408;1.45203;19.61667;-0.001692776
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_786.jpg;0;1;0;4.068971;115.5078;101.495;1.454506;19.60219;-0.001696355
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_836.jpg;0;1;0;4.105864;115.7405;101.5767;1.458931;19.58113;-0.001339471
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_886.jpg;0;1;0;4.130746;115.8967;101.6315;1.460541;19.56643;-0.001342301
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_935.jpg;0;1;0;4.168487;116.1329;101.7143;1.460805;19.54332;-0.001728546
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_08_985.jpg;0;1;0;4.193226;116.2916;101.7699;1.465561;19.52895;-0.001251828
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_036.jpg;0;1;0;4.230079;116.5314;101.8537;1.468451;19.5041;-0.001756522
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_086.jpg;0;1;0;4.254694;116.6924;101.9099;1.469876;19.48856;-0.001762716
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_135.jpg;0;1;0;4.291347;116.9358;101.9949;1.474758;19.46452;-0.00177569
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_186.jpg;0;1;0;4.315832;117.0991;102.0518;1.476507;19.44834;-0.001789944
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_236.jpg;0;0.9012761;0;4.351459;117.3458;102.1377;1.47615;19.42558;-0.001390351
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_286.jpg;-2.286181;0.7488641;0;4.372614;117.5114;102.195;1.474704;19.35563;-0.0008943573
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_335.jpg;-4.496445;0.6015131;0;4.394668;117.761;102.2796;1.45852;19.00723;2.092423E-05
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_385.jpg;-6.761025;0.4505411;0;4.404824;117.928;102.3347;1.43216;18.595;0.0001694736
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_435.jpg;-7.448309;0.2982281;0;4.410705;118.1791;102.4143;1.356473;17.6897;359.9791
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_485.jpg;-5.204113;0.148615;0;4.410779;118.3466;102.4653;1.277577;17.0639;359.9283
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_536.jpg;-2.979674;0.0003190637;0;4.40332;118.5972;102.5398;1.1118;16.33805;359.8191
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_586.jpg;-0.7452437;0;0;4.394566;118.7634;102.5886;0.970839;16.03135;359.7396
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_636.jpg;0;0;0;4.380816;119.0116;102.6612;0.7243046;15.84505;359.6281
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_685.jpg;0;0;0;4.37149;119.1764;102.709;0.5428094;15.80424;359.557
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_736.jpg;0;0.1034371;0;4.358;119.4228;102.7801;0.2571309;15.78879;359.4593
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_786.jpg;0;0.250332;0;4.352112;119.5869;102.8273;0.06846132;15.79017;359.4022
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_836.jpg;0;0.40356;0;4.351202;119.8341;102.8985;359.8448;15.80644;359.3564
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_885.jpg;0;0.5508749;0;4.354012;119.9999;102.9463;359.751;15.82481;359.3592
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_936.jpg;0;0.703593;0;4.366374;120.2504;103.0183;359.6735;15.84553;359.3795
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_09_985.jpg;0;0.8527949;0;4.37977;120.4188;103.0666;359.6643;15.85564;359.4024
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_10_035.jpg;0;1;0;4.407403;120.674;103.1395;359.7193;15.86476;359.4455
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_10_086.jpg;0;1;0;4.430032;120.8459;103.1885;359.7971;15.86761;359.4762
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_10_137.jpg;0;1;0;4.464454;121.1064;103.2627;359.9671;15.87031;359.5269
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_10_185.jpg;0;1;0;4.487398;121.2817;103.3126;0.1102595;15.8718;359.5633
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_10_236.jpg;0;1;0;4.52183;121.5467;103.3882;0.3559668;15.8759;359.6252
